hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2007,3,166.36,165.08
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2007,4,165.19,166.63
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2008,1,162.54,163.03
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2008,2,164.73,165.07
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2008,3,164.32,162.79
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2008,4,158.19,159.56
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2009,1,161.35,162.13
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2009,2,155.99,156.23
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2009,3,161.38,159.6
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2009,4,154.78,156.32
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2010,1,151.51,152.41
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2010,2,162.61,162.72
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2010,3,149.33,147.47
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2010,4,147.47,149.16
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2011,1,150.36,151.43
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2011,2,147.58,147.41
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2011,3,150.83,148.82
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2011,4,149.36,151.34
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2012,1,143.92,145.06
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2012,2,146.92,146.48
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2012,3,154.26,152.17
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2012,4,149.8,151.9
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2013,1,152.76,154.28
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2013,2,156.05,155.12
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2013,3,158.9,156.89
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2013,4,156,158.18
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2014,1,155.1,156.95
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2014,2,162.46,161.04
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2014,3,159.71,157.81
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2014,4,154.9,157.06
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2015,1,159.05,161.26
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2015,2,163.22,161.34
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2015,3,166.7,164.85
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2015,4,160.13,162.5
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2016,1,167.91,170.41
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2016,2,172.85,170.4
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2016,3,169.62,167.91
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2016,4,172.18,174.9
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2017,1,168.98,171.58
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2017,2,182.06,179.04
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2017,3,183.49,181.88
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2017,4,182.01,184.97
traditional,purchase-only,quarterly,MSA,"Greensboro-High Point, NC",24660,2018,1,181.8,184.52
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1991,2,102.13,102.12
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1991,3,102.26,102.25
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1991,4,102.83,103.15
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1992,1,104.66,104.67
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1992,2,104.66,104.63
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1992,3,106.63,106.62
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1992,4,107.49,107.87
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1993,1,108.34,108.31
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1993,2,108.5,108.49
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1993,3,110.5,110.45
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1993,4,111.43,111.89
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1994,1,113.06,112.98
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1994,2,115.57,115.59
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1994,3,115.63,115.52
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1994,4,115.78,116.3
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1995,1,118.42,118.33
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1995,2,120.18,120.21
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1995,3,121.24,121.08
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1995,4,121.19,121.79
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1996,1,123.94,123.86
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1996,2,124.52,124.47
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1996,3,127.14,127.01
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1996,4,129.8,130.44
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1997,1,128.81,128.79
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1997,2,129.41,129.25
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1997,3,131.04,130.98
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1997,4,132.11,132.67
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1998,1,134.45,134.62
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1998,2,136.12,135.78
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1998,3,137.07,137.07
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1998,4,137.12,137.61
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1999,1,140.45,140.81
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1999,2,143.11,142.6
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1999,3,142.59,142.65
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,1999,4,144.8,145.23
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2000,1,142.97,143.45
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2000,2,147.87,147.29
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2000,3,148.66,148.78
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2000,4,149.4,149.74
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2001,1,149.36,149.85
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2001,2,154.22,153.8
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2001,3,154.95,155.03
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2001,4,153.65,153.83
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2002,1,156.98,157.45
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2002,2,157.08,156.99
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2002,3,156.44,156.36
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2002,4,158.39,158.49
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2003,1,158.07,158.47
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2003,2,158.17,158.39
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2003,3,161,160.73
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2003,4,162.12,162.17
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2004,1,162.47,162.88
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2004,2,162.22,162.65
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2004,3,164.85,164.3
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2004,4,166.07,166.23
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2005,1,167.5,168.04
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2005,2,168.9,169.29
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2005,3,172.83,171.98
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2005,4,173.85,174.32
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2006,1,175.12,175.78
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2006,2,180,180.29
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2006,3,181.96,180.66
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2006,4,184.65,185.71
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2007,1,186.56,187.27
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2007,2,189.01,189.07
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2007,3,193.31,191.64
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2007,4,189.53,191.1
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2008,1,192.09,192.89
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2008,2,194.12,193.91
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2008,3,191.04,189.19
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2008,4,185.1,186.88
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2009,1,187.34,188.49
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2009,2,185.66,184.99
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2009,3,190.61,188.77
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2009,4,183.95,185.62
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2010,1,188.42,190.27
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2010,2,181.93,180.83
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2010,3,180.53,178.62
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2010,4,174.97,176.41
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2011,1,173.73,176.25
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2011,2,179.51,177.95
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2011,3,176.61,174.53
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2011,4,177.71,179.09
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2012,1,175.83,179.06
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2012,2,183.73,181.77
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2012,3,183.98,181.66
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2012,4,183.31,184.69
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2013,1,179.41,183.09
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2013,2,192.27,190
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2013,3,197.71,195.26
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2013,4,188.09,189.47
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2014,1,187.65,191.38
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2014,2,197.59,195.47
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2014,3,204.07,201.52
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2014,4,200.24,201.8
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2015,1,210.4,214.01
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2015,2,210.72,208.87
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2015,3,210.82,208.31
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2015,4,213.87,215.6
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2016,1,215.81,218.79
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2016,2,227.76,226.21
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2016,3,231.72,229.26
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2016,4,232.6,234.36
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2017,1,234.05,236.79
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2017,2,238.64,237.22
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2017,3,247.26,245.04
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2017,4,248.34,249.91
traditional,purchase-only,quarterly,MSA,"Greenville-Anderson-Mauldin, SC",24860,2018,1,255.56,258.44
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1991,2,96.83,97.15
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1991,3,96.28,94.92
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1991,4,96.31,94.83
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1992,1,94.33,94.39
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1992,2,93.44,93.72
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1992,3,93.28,91.91
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1992,4,93.25,91.87
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1993,1,89.29,89.44
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1993,2,87.89,88.05
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1993,3,89.43,88.03
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1993,4,87.84,86.65
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1994,1,86.99,87.26
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1994,2,86.68,86.66
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1994,3,88.42,86.92
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1994,4,88,87
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1995,1,84.77,85.15
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1995,2,85.53,85.29
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1995,3,86.95,85.42
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1995,4,85.46,84.64
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1996,1,86,86.51
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1996,2,86.97,86.49
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1996,3,86.89,85.36
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1996,4,85.49,84.8
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1997,1,84.5,85.07
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1997,2,86.4,85.69
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1997,3,87.43,85.96
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1997,4,86.6,85.98
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1998,1,85.57,86.18
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1998,2,88.52,87.64
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1998,3,90.86,89.37
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1998,4,91.98,91.42
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1999,1,92.72,93.33
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1999,2,96.06,95.05
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1999,3,98.17,96.59
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,1999,4,100.17,99.64
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2000,1,100.73,101.32
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2000,2,104.84,103.75
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2000,3,106.26,104.54
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2000,4,107.54,107.05
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2001,1,109.5,110.07
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2001,2,113.31,112.16
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2001,3,116.53,114.59
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2001,4,116.72,116.27
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2002,1,118.57,119.13
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2002,2,123.29,122.07
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2002,3,128.13,125.92
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2002,4,130.19,129.78
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2003,1,132.56,133.23
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2003,2,135.08,133.66
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2003,3,141.2,138.71
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2003,4,141.1,140.74
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2004,1,142.71,143.49
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2004,2,148.99,147.27
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2004,3,154.78,152.05
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2004,4,155.6,155.26
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2005,1,157.52,158.54
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2005,2,164.46,162.31
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2005,3,168.03,165.11
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2005,4,168.23,167.97
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2006,1,169.29,170.5
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2006,2,173.76,171.23
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2006,3,173.17,170.2
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2006,4,170.97,170.78
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2007,1,172.12,173.51
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2007,2,172.46,169.67
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2007,3,174.53,171.61
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2007,4,170.09,169.93
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2008,1,165.99,167.51
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2008,2,168.64,165.65
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2008,3,166.41,163.74
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2008,4,161.6,161.34
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2009,1,159.38,161.15
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2009,2,160.59,157.47
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2009,3,158.8,156.3
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2009,4,155.06,154.75
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2010,1,150.5,152.37
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2010,2,157.42,154.23
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2010,3,153.03,150.59
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2010,4,150.88,150.59
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2011,1,148.48,150.45
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2011,2,153.64,150.46
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2011,3,150.63,148.12
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2011,4,148.47,148.33
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2012,1,143.4,145.25
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2012,2,150.48,147.4
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2012,3,150.69,148.02
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2012,4,148,148.09
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2013,1,147.15,148.9
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2013,2,150.13,147.12
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2013,3,153.18,150.33
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2013,4,149.28,149.64
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2014,1,149.28,150.78
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2014,2,152.27,149.37
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2014,3,151.93,149
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2014,4,148.26,148.8
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2015,1,147.14,148.41
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2015,2,152.91,150.08
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2015,3,153.13,150.19
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2015,4,148.88,149.43
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2016,1,151.14,152.39
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2016,2,154.23,151.38
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2016,3,153.78,150.92
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2016,4,151.43,151.89
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2017,1,151.28,152.57
